,subset,image
1349,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914.mhd
1350,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.866845763956586959109892274084.mhd
1351,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720.mhd
1352,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957.mhd
1353,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.mhd
1354,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.439153572396640163898529626096.mhd
1355,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.308655308958459380153492314021.mhd
1356,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531.mhd
1357,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338104567770715523699587505022.mhd
1358,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.mhd
1359,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.504845428620607044098514803031.mhd
1360,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770.mhd
1361,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685.mhd
1362,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588.mhd
1363,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.mhd
1364,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641.mhd
1365,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623.mhd
1366,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124.mhd
1367,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734.mhd
1368,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.mhd
1369,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664.mhd
1370,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026.mhd
1371,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228.mhd
1372,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609.mhd
1373,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038.mhd
1374,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.mhd
1375,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419.mhd
1376,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633.mhd
1377,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.mhd
1378,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028.mhd
1379,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431.mhd
1380,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680.mhd
1381,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764.mhd
1382,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208.mhd
1383,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786.mhd
1384,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868.mhd
1385,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008.mhd
1386,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785.mhd
1387,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450.mhd
1388,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962.mhd
1389,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497.mhd
1390,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338114620394879648539943280992.mhd
1391,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929.mhd
1392,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.877026508860018521147620598474.mhd
1393,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775.mhd
1394,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389.mhd
1395,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044.mhd
1396,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014.mhd
1397,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034.mhd
1398,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002.mhd
1399,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518.mhd
1400,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409.mhd
1401,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119304665257760307862874140576.mhd
1402,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490.mhd
1403,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881.mhd
1404,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.329404588567903628160652715124.mhd
1405,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019.mhd
1406,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144.mhd
1407,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.106630482085576298661469304872.mhd
1408,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832.mhd
1409,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.316911475886263032009840828684.mhd
1410,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.658611160253017715059194304729.mhd
1411,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679.mhd
1412,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225.mhd
1413,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171.mhd
1414,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911.mhd
1415,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.404457313935200882843898832756.mhd
1416,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.147325126373007278009743173696.mhd
1417,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.119209873306155771318545953948.mhd
1418,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295.mhd
1419,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.mhd
1420,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476.mhd
1421,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.149893110752986700464921264055.mhd
1422,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011.mhd
1423,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212.mhd
1424,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521.mhd
1425,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.167237290696350215427953159586.mhd
1426,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541.mhd
1427,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304.mhd
1428,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001.mhd
1429,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446.mhd
1430,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.107109359065300889765026303943.mhd
1431,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512.mhd
1432,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663.mhd
1433,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.618434772073433276874225174904.mhd
1434,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094.mhd
1435,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802.mhd
1436,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437.mhd
1437,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526.mhd
1438,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.161067514225109999586362698069.mhd
1439,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951.mhd
1440,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066.mhd
1441,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.173556680294801532247454313511.mhd
1442,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244.mhd
1443,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687.mhd
1444,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.725236073737175770730904408416.mhd
1445,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224.mhd
1446,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.168985655485163461062675655739.mhd
1447,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667.mhd
1448,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822.mhd
1449,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474.mhd
1450,/Users/john/Projects/SOTAEvaluationNoduleDetection/models/detection/LUNA16_datasplit/mhd_original/dataset_fold4.json,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103.mhd
